Column Name, P-value, KS Score, Group 1Min, Group 1Q1, Group 1Median, Group 1Q3, Group 1Max, Group 2Min, Group 2Q1, Group 2Median, Group 2Q3, Group 2Max
Column_70, 0.9414655368786882, 0.08333333333333559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_299, 0.9414655368786882, 0.08333333333333559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_466, 0.9414655368786882, 0.08333333333333559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Column_1492, 0.9414655368786882, 0.08333333333333559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_2451, 0.9414655368786882, 0.08253588516746213, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
Column_459, 0.9496943073294777, 0.08213716108452773, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8
Column_479, 0.9496943073294777, 0.08133971291866227, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7
Column_159, 0.9496943073294777, 0.08133971291866227, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_1727, 0.9496943073294777, 0.08094098883572787, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7
Column_3215, 0.9496943073294777, 0.08094098883572787, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5
Column_1294, 0.9496943073294777, 0.08094098883572787, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2
Column_1332, 0.9496943073294777, 0.08094098883572787, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_1419, 0.9496943073294777, 0.08094098883572787, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
Column_1154, 0.9496943073294777, 0.08094098883572787, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6
Column_1597, 0.9571861970810588, 0.08014354066985441, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
Column_732, 0.9571861970810588, 0.08014354066985441, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
Column_1886, 0.9571861970810588, 0.07974481658692001, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
Column_682, 0.969982945894297, 0.07735247208931229, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
Column_487, 0.969982945894297, 0.07695374800637789, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2
Column_1657, 0.969982945894297, 0.07615629984051242, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2
Column_2872, 0.969982945894297, 0.07615629984051242, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
Column_1160, 0.969982945894297, 0.07615629984051242, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_2374, 0.9753183536399832, 0.07575757575757802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_2453, 0.9753183536399832, 0.07575757575757802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_2917, 0.9753183536399832, 0.07575757575757802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_423, 0.9753183536399832, 0.07575757575757802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Column_2885, 0.9753183536399832, 0.07575757575757802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_1205, 0.9753183536399832, 0.07575757575757802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_698, 0.9753183536399832, 0.07575757575757802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_327, 0.9753183536399832, 0.07496012759170456, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8
Column_2281, 0.9799779559351086, 0.07416267942583576, 0, 0, 0, 0, 2, 0, 0, 0, 0, 13
Column_2270, 0.9799779559351086, 0.0733652312599703, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6
Column_1979, 0.9799779559351086, 0.0733652312599703, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2
Column_2386, 0.9799779559351086, 0.0733652312599703, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5
Column_727, 0.9799779559351086, 0.0733652312599703, 0, 0, 0, 0, 3, 0, 0, 0, 0, 6
Column_880, 0.9799779559351086, 0.0733652312599703, 0, 0, 0, 0, 1, 0, 0, 0, 0, 11
Column_1794, 0.983995343083883, 0.07177033492823137, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
Column_155, 0.9874106261529367, 0.07097288676236257, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_1050, 0.9874106261529367, 0.07097288676236257, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3
Column_104, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_210, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_899, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_1977, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_2259, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
